episode,reinforce_no_baseline,reinforce_no_baseline_x_delta,reinforce_baseline_10.0,reinforce_baseline_10.0_x_delta,reinforce_baseline_20.0,reinforce_baseline_20.0_x_delta,reinforce_baseline_50.0,reinforce_baseline_50.0_x_delta,actor_critic,actor_critic_x_delta
149,9.791961166026802,-0.20089952990815949,66.58801127631394,0.20559954173715325,105.07331879455101,0.22622333354999655,77.86277644878058,0.19993839345975153,57.88941372991902,0.18386105423222407
150,10.05421123401831,-0.12698003303205888,71.75440196058568,0.22300678070429295,96.92685328611631,0.2328688312613884,64.34272033368883,0.14763445894712893,48.114888282763026,0.13759953978051387
151,9.660758641250498,-0.19396422089189239,71.46361607872385,0.22066659872523461,91.09609534557211,0.23412146532690928,79.7961357082145,0.1994122671222819,56.00415486029016,0.16877397769572147
152,9.435497367092307,-0.19576802537768415,69.46228093347857,0.2126651109607941,95.75384260738096,0.21553483863259948,86.73149621810174,0.2229653621474627,55.458621598890126,0.17242027526418927
153,12.075358915188449,-0.11877180388563047,74.74829483948848,0.23100934980286772,92.49261837430264,0.22927928312837811,73.96483288220676,0.17673712297663,56.311396005071764,0.17121204103976548
154,9.980909042575227,-0.16746738903062927,69.55309506473287,0.21332486800077305,88.44327704997593,0.2208444158646055,77.00496337459306,0.19302677167016818,55.75816034617647,0.1747729565860925
155,10.207969538057467,-0.1736031292927692,72.86993357175757,0.22395753158713724,101.17598446518618,0.22697421633771553,44.496813586888955,0.08460534323071033,53.827832441065254,0.16731599008825251
156,11.224879266399668,-0.13356022850403365,73.13765568871408,0.22611402841910605,84.90912477563866,0.22446293912212426,67.95538423665249,0.16053975187364283,56.55459328507768,0.1731638091130962
157,13.59990916698636,-0.2262759240537118,76.70457984868752,0.23862251742109183,104.19335088097222,0.23508360006516515,130.5587187832326,0.3900675968082188,49.937662271909126,0.14418917313140392
158,15.791063519588432,-0.2326340340567325,76.55530124846743,0.22947847538881677,94.36474229164162,0.22824607994041748,124.6860822268543,0.3749581998585203,52.610825342777204,0.1575709384324775
159,13.012555053400543,-0.23091088440189728,74.4021247057651,0.22822521049859903,25.94672340253931,0.016085861364677864,140.8199260444313,0.4482038117244003,50.94997527312351,0.1522917379597912
160,15.405973864753395,-0.23570198164399983,74.53314494701496,0.2292800846669097,106.13691576221937,0.2267786735985561,186.4965830402407,0.6141807334747577,56.55398518065051,0.1731626225107062
161,19.376380621283054,-0.23583621991468431,79.00033640691771,0.22511041610313523,116.72153756545767,0.2236257890767088,198.36176702764567,0.6931609955465743,61.29831757083636,0.1951419820177635
162,20.111519372752994,-0.237934778890199,73.98854407443852,0.22491447312086812,106.28216538450066,0.2279514208037807,205.8829518216439,0.8012094301468442,53.70612888453856,0.16634259204947585
163,19.05506222186023,-0.2464053403999381,75.53783859491294,0.2213453849983172,13.52510898129216,-0.011477706801090943,196.1688078681524,0.7793057078697645,44.30476706115166,0.1549578977769024
164,15.497520773014603,-0.2429744978631244,73.14791877955888,0.2181643764815884,112.20791131779438,0.2194334698779487,155.69469276991896,0.6070788174164617,62.957850422249635,0.2084013223580233
165,26.369824791147387,-0.24370231522596622,82.8376508121476,0.22389351773070132,137.71128017448842,0.2160303532056379,154.16264084156094,0.6108576446663329,49.113895069484236,0.17748801458362204
166,25.91196952668895,-0.23940305094972694,87.40541040610717,0.2285300719394241,126.71312431047212,0.22382207370645635,103.46242775023157,0.37274731230641805,67.38913436762662,0.243942481776569
167,32.476703184250134,-0.23473554061028837,78.07219470589146,0.23365693704166285,133.7408651748024,0.2321718260262189,92.57959241020104,0.317617701727821,87.08552852886538,0.3136332642202074
168,50.12494680244187,-0.24508917736765076,72.69817144143086,0.2225587918099959,12.915559694460379,-0.008378196993419742,37.59352825377222,0.06927791430932968,118.57536424669802,0.4458061255801462
169,44.157132227615115,-0.2370185857070637,81.29060306283297,0.22747342058153638,124.7831133804173,0.22430743976390408,94.72826711472081,0.32683204024856916,56.14362571318656,0.20185014129699944
170,41.67118737841735,-0.2329967487315266,81.94546896935233,0.23276473546415374,20.82925186242654,0.007057159334341169,104.78780429431058,0.3754151449019316,102.80854509407143,0.3757098085656057
171,36.60232699221485,-0.23363567792748507,81.3794079181292,0.22815117466285925,134.31137700662893,0.22873902730257334,97.83675439372794,0.3437859726488701,62.22548672345824,0.22651852287320676
172,72.11884799526982,-0.23668366013536027,85.3988216243416,0.22843630494549258,35.72922504383566,0.014519183542747682,107.29327825459747,0.38747368882250055,52.17158744788326,0.18596076319814983
173,67.96272094698935,-0.23002126020080327,80.75418450533606,0.2391345687302952,123.59631501769458,0.23877874101383978,99.12195039222013,0.346044808512479,63.78730755844376,0.23108558835241488
174,77.20537496799454,-0.24382905679939365,82.79932689614742,0.22357117506183385,120.65199997411808,0.22324899679554616,94.59047611425524,0.32578829793725056,46.6242752642626,0.1655870813178971
175,60.46248701982507,-0.2342184516216272,86.75701060056998,0.23130541042902591,121.57264589894395,0.23057093642430165,101.64056807831078,0.3583169324114441,81.98904068127696,0.2888876605866294
176,76.54220242170169,-0.2412017163903178,75.9240661816201,0.22441351291434072,109.82729800095997,0.2244085228245133,83.20445731991022,0.27458877638669715,64.04528345353812,0.21710634603487738
177,71.36269800986281,-0.24276507120025714,86.22813858143049,0.21911948492364536,108.58252715013516,0.22237077906593464,36.906909298196155,0.06384634282314554,62.647729283173746,0.221927317595163
178,67.85602352555607,-0.23891564220364783,79.36280183857369,0.22801734410998725,16.620476804115224,-0.010653049328980061,97.1046159226459,0.33797038186229206,109.68008759624632,0.3986856815915802
179,56.76132527147973,-0.2399737014141683,90.84568472660568,0.22409461673267586,15.59944640599817,-0.010843090163300049,99.71329506300398,0.35075279319560615,95.78587509396581,0.3274251784899162
180,48.726200834122814,-0.240400427605887,87.5829560385978,0.22199967827513675,17.94280927729168,-4.930389598545315e-05,92.49333049307893,0.316968958756338,62.67417997554773,0.20611532631046242
181,13.928388707006786,-0.10396434480408977,96.3472931312583,0.22830030531808707,121.67799708555762,0.2314270848482944,96.92681120810994,0.3364435893219383,109.82184402686491,0.19220677048803445
182,13.177894143789738,-0.10995650569653727,95.62444077922372,0.22247519591724615,12.671422563585466,-0.010310627755857902,91.98432177739573,0.3128925297912944,109.89830514767984,0.20873967320181658
183,48.76766503255802,-0.24008005032211646,89.51945251403335,0.22147539917263048,14.236406575534552,-0.005763718501299182,97.82936947329995,0.34373327466457326,483.65264670907857,0.28590555960697955
184,50.943526743439804,-0.24663259743000676,106.50384226954114,0.2216992282419309,53.92305767389949,0.06441499415753803,108.86988224177672,0.39215731170885665,1008.3753690942515,0.0860763172907783
185,12.307401250229532,-0.11697122033797698,103.16721786323954,0.22697025905162252,106.47585646039475,0.22156230721523218,97.20920703765418,0.3387196310326788,134.344274161606,-0.15415525046802386
186,12.892574203845404,-0.10428669300749663,110.87167498610481,0.2327700290411358,24.84313087259364,0.015228149111638981,108.84078489198919,0.39191697254297225,109.1072926853036,-0.18853269041225537
187,12.728076563429136,-0.10564967352333625,104.63616814768028,0.23072988481233225,104.83383369598988,0.22440760221467015,109.53838898344881,0.397503058022185,76.19549739488885,-0.2523692069294514
188,11.50495171768124,-0.1073981750673727,114.97317462066196,0.23368093279674693,119.91343618792315,0.23332207722425605,97.19427003984754,0.3386171728204969,164.98988437188046,-0.1806210263893307
189,21.832390895971493,-0.1445092603139175,100.66458831134281,0.23091754115413363,11.830806050173893,-0.01706143296724596,99.81949574791368,0.35160504423324074,94.4785370705766,-0.22579463663622332
190,13.632370541445272,-0.13828029546171938,110.36175891166825,0.22869190580987123,105.29550060452057,0.22809199310978498,90.68756547158196,0.3104640035166133,117.8133702494473,-0.19095349449458043
191,10.579736552838746,-0.09090178449913457,100.45085191999242,0.22117773921095218,8.702969992224903,-0.01813006363149859,106.95742745013342,0.3847842613521658,175.06902803861792,-0.19571928045227577
192,10.204426617605687,-0.07794766978086469,104.47311581913497,0.2294338370164128,103.6722286934681,0.23103818541322338,95.17369191524986,0.3303899152591706,261.3678718942052,-0.2555369971242394
193,13.934715663634677,-0.09598545253020178,118.3101368253201,0.2284063479919194,112.3031825406842,0.22833493454288817,108.79262621862038,0.3914770943522727,121.56805467242347,-0.19269137747857198
194,14.250278678322061,-0.11741904287223638,125.0525740152389,0.23451211875040553,96.63042209775749,0.23055247390234493,124.39819016315451,0.46845638554206787,606.4067626649604,-0.16092712161956718
195,11.22027773202634,-0.11770734375181391,146.52888236642588,0.22277860788541687,95.92703596459685,0.22489281227961033,118.63058199031501,0.4382052361894726,977.218865019874,-0.16326681576047503
196,11.157109438183893,-0.102286550752616,130.9194984255728,0.23353543505358493,103.33990073738534,0.23636595760711324,122.9503678064598,0.4409275588066206,1003.2339347084394,0.04458199797685353
197,11.892908490723343,-0.10434566567749996,143.64567673547052,0.2235643075490774,99.1710428251469,0.22693580787026393,111.17984130152172,0.3866944494473227,1022.4438560422839,0.19871447595801484
198,11.049126112468079,-0.11112015707868708,171.83560525379713,0.22579317944988636,93.74903622279764,0.22344636416325603,128.64215426794345,0.47845921936731794,998.5650663534796,0.3429603718376867
199,9.481041590076808,-0.08375551825346848,151.5938324523194,0.23145990675753175,91.850668462193,0.23223545608835214,116.79051105288839,0.42357233604750455,393.42108433786126,0.2824456923100991
200,10.891390581423307,-0.09639916047529963,178.23373741495254,0.2210962059592911,92.41874532481971,0.2207459972932295,123.19783721508213,0.4588777636529309,250.7796106596789,0.22651098338858416
201,11.931945920429825,-0.12002489746695996,32.37940484047916,0.02768872893341279,79.23669755893427,0.22700761549230247,123.72783057784774,0.4551215075187473,139.47871230107052,0.22988565003045403
202,6.090322356190713,-0.06299445065811131,18.528132762056575,-0.003354109524870047,81.3427470677472,0.22788459454677648,134.72256158936534,0.5031610831594875,173.69401911781665,0.24041274703824014
203,6.4442807008220715,-0.0441896815088638,10.83705317801198,-0.01702917588663414,84.58924403018715,0.22996672938497556,131.04627603518801,0.4897827221660484,223.9850201626669,0.23560989010592398
204,4.001326009401138,-0.03980868132584528,161.3335348545258,0.22952111516852694,84.61671553351441,0.2301989152356751,137.18678982597598,0.5069362763438229,178.59934677688707,0.23176526639878112
205,4.068480250732787,-0.03927893765722365,20.181013504671203,0.0018624488996438079,74.06785211900578,0.22559011228972317,131.54347283808553,0.49363066647467324,141.4401210333894,0.22971212607732683
206,4.504182934075239,-0.035783137710335707,117.99861056577404,0.2179111992940298,84.07821043733098,0.22579973431232261,145.1725236583211,0.5548570122321909,159.18788386823024,0.22814435293970792
207,10.720209467814481,-0.0897888015228421,129.40140525067437,0.23733688372712045,77.21388061552344,0.23478733092730042,223.2020452775683,0.8359336350810732,145.13579910914498,0.24331332631146152
208,5.637029984133519,-0.042706811522348107,113.10887059539293,0.21864001696822877,12.792342674590554,-0.017340161238849905,206.69158438347745,0.8156255110491886,160.7399618880855,0.21651451411637138
209,6.786864975276254,-0.0574166223635462,77.29576447329838,0.14762853241427093,72.46926867244511,0.2207260266502594,208.07598887539046,0.818686662514698,186.56591807161166,0.23960541038118985
210,3.9194106026898647,-0.048442878112784374,96.24784910022994,0.22744486101816366,74.02008818739706,0.22517199490499942,212.42647341715036,0.7736593271788549,189.47595053311002,0.23097604566242863
211,8.75606880674185,-0.07360426496240123,21.511591961142955,0.004563888776759593,8.791506687734582,-0.01743866487428301,205.16224588398052,0.7953976062463057,226.33079482806866,0.2304448701544704
212,5.602997924717092,-0.05092625212930185,88.21687456558159,0.2349108602054923,74.72877320951056,0.23083365863369545,201.0887060752237,0.7947222374413209,255.7928267742252,0.2345793817733581
213,7.873679170908345,-0.04872223930691231,88.57851249315611,0.22195513970011627,71.31360652918443,0.21947132965618962,208.56707021668592,0.6629306174423724,297.5246768905018,0.2253977003651393
214,4.3509169074987195,-0.03702329732458208,91.07293651006395,0.22592594250470563,72.79363788311335,0.22333609264124654,205.66177359273672,0.7674038685724446,355.8964715000932,0.23747861146349966
215,5.936665231148668,-0.04028844721285289,74.55493087059469,0.22142424094821694,70.54302705604556,0.21333375089126635,196.26550682988014,0.676289159186542,417.0095389382719,0.2315603149355853
216,4.0851215368892,-0.031139055462531054,76.93621792449109,0.23248667230618403,73.00239179812378,0.2250001085690266,209.89626790984343,0.7533664302650991,612.3365009368379,0.2618646003744766
217,4.747379467845452,-0.04181656266498176,73.87982520585723,0.22404536744542666,71.30442513999952,0.21938944550781347,200.0077338230475,0.6663420896080847,1027.8440872976655,0.24179187748158407
218,5.477533166097219,-0.043927064368831197,74.23549222844812,0.22686800909948135,70.9610426144012,0.21664150451422393,197.2041810747008,0.6997984608446924,1019.6041804444006,0.17627025960620768
219,3.5264723764820225,-0.043608225217689416,71.25438422623274,0.2190127091648578,69.3760276189346,0.21197273498956268,157.33224380099313,0.44458558497425216,1013.6096092210023,0.12830024772112514
220,3.918591654152632,-0.032496084777109135,70.95776390898966,0.2166235469561213,69.59628553309668,0.2136916797535125,192.50977646335406,0.6702383418538126,1005.6338128487105,0.06434921217746221
221,4.7994071039540245,-0.03340580611850208,71.10083561380827,0.21774601252238934,70.88007761072242,0.2159609496459265,185.96802124553622,0.6098648907484777,1003.0174980360794,0.04357378103393905
222,5.432080335084212,-0.03632501885935773,69.79285626695675,0.21525864552101473,71.47075403917428,0.22073111851983057,198.70696339163052,0.6160183805711162,1004.1108792043152,0.05223815571436198
223,6.3806432712192365,-0.04472901107588209,67.81644216439072,0.20745298171972784,69.3758854376126,0.21196224611763043,136.47970732260904,0.3975020354958504,1002.03956647472,0.03579102667272128
224,4.220882388430467,-0.0460262405103236,66.65562535943863,0.2061143301212213,69.73660135382357,0.21479277398728877,207.63729652130954,0.7352639769439978,1006.1395625181292,0.06852148829752396
225,5.291657101919759,-0.03747597802980336,63.10726923227919,0.19370153537945836,10.573060304464912,-0.011146194518550123,172.21779134630657,0.47589424608608033,466.5340899781385,0.005224437600454438
226,5.483874668717881,-0.03593179072284301,60.23859622793714,0.186668153242534,15.64292990127229,-0.002522627024410305,214.87668308047282,0.6973980842621982,506.0402100939511,0.07415346840362316
227,4.83209697662944,-0.03318695340163276,60.238827888117534,0.1866716878079279,70.01510430646286,0.2170639725685393,212.88087514196644,0.6575533755778312,590.6132410952222,0.096172334623151
228,6.916327559834831,-0.04041882542509943,57.44579801194742,0.18030626052036874,70.11296421087273,0.21780989179328988,211.65395414812755,0.6397288441272886,563.424580420662,0.07830034311142824
229,6.745708872368632,-0.04180337096174003,53.89914998705798,0.1678931525808664,68.07378828055586,0.20946055749376014,132.64775998740845,0.2950705135244885,345.11296885889266,0.0476381579013317
230,7.729883268545192,-0.04188353416291776,49.47064112328226,0.15639367348088706,68.0582938479328,0.20941656508934012,167.3078808962645,0.4206664232201109,1025.0030401824272,0.21972031742346437
231,5.9966500661492,-0.0398090357989314,48.00748908366042,0.15269978467665332,66.79074731530473,0.20714965677179695,163.30478598467198,0.420638896876628,1019.8337561976733,0.1783849264992361
232,3.800536709821595,-0.04139953656930626,48.337435364654056,0.15532913400785436,68.22799433399626,0.2107526242982059,241.85386235158643,0.6898070465854803,1025.671308145246,0.22511157136933652
233,4.02016315755639,-0.031690522685258106,46.5653050438194,0.14913138296606426,4.10119370405215,-0.015053765011442668,247.08880277138152,0.6917957650436724,1022.9819341266444,0.20331305380842662
234,5.65994678067381,-0.03451047943979781,44.13580203350338,0.14567018501154202,70.19008475517111,0.2184619325865805,164.11918791854572,0.355200660930649,1025.786179529823,0.22571745211726402
235,7.152435244999202,-0.0545139553321054,42.93625745582384,0.14403632189367627,4.195700712295057,-0.014290394301639545,161.86849523133026,0.32134380910062643,1033.496508318452,0.2878160371603822
236,6.1354374671984315,-0.04668501900592757,39.72702676965382,0.1343221962987253,64.61437564586879,0.1977780771998787,175.6299556707219,0.3993254336920386,1026.4378876608139,0.23124625627312517
237,5.717006761362947,-0.03406811354787511,39.97045252058581,0.1362859844453871,66.56273010733305,0.20536864395543547,150.94533236435265,0.31370628623129604,1032.3781463390324,0.27889572129658224
238,5.940953384943868,-0.04026062496989516,41.441642636050744,0.1400930315226711,68.38299063216641,0.21197952959338784,199.4902109498644,0.430730892991753,1036.1815137504016,0.3092446779932788
239,4.26092092638468,-0.037724215486108846,40.07788777041586,0.13716687772561323,68.062114749513,0.20941303211658746,269.8232988789468,0.7459549718583329,1040.0568726774118,0.3399138881346892
240,5.70070273473219,-0.03421453111629836,40.52012502429695,0.1407107548006226,69.82440716567392,0.2154979015724465,197.8026085894718,0.40127775395823606,1033.992643032394,0.2914717974359329
241,6.425014803047118,-0.036384256344833873,37.00013941528941,0.12849068229886254,68.35847078465272,0.2117542868460694,282.42170765605783,0.7029721310961411,1037.861053595885,0.3226476654423448
242,4.354364885942591,-0.03698152030645646,39.106614046888495,0.1373783773867047,68.03528594779254,0.20920170841783545,186.34595202752746,0.3576351029078805,1044.0009042757424,0.37162482418176995
243,6.8808127624854025,-0.04870745550929341,39.1145796950084,0.13744072314089298,70.0385921876161,0.21723739667298705,288.939304576729,0.7790711286313883,1039.26370616252,0.334011159188329
244,5.566640967724954,-0.03529905429078551,37.06473865725904,0.1290219092580723,66.22750361156376,0.2026837599964071,293.38625770980775,0.8226950328403037,1045.1819875707693,0.3811975285707013
245,4.164238463180414,-0.038510734983307905,40.411616652783906,0.13984493322227132,69.53711186460924,0.21326810118709202,299.11585873336367,0.7488855430703776,1034.714222078464,0.29751917349404033
246,4.353807788675686,-0.02900158158250124,40.28161264509813,0.13880490116078503,71.49670595622031,0.22091091845130667,294.00356987879286,0.8115863373821263,1034.0067365025543,0.29167946562502384
247,5.8628025960094465,-0.040856261419958476,39.00849316081561,0.13659594528652488,68.04188576934706,0.2092768194616612,295.36337536787465,0.7507153654622615,1035.9735861697484,0.30757980009037333
248,4.164400640189502,-0.03850602034044383,39.08331999058197,0.1371945599246558,69.95148908714108,0.2164976167319339,278.5630821648403,0.831911095527303,1024.466889298757,0.21570705114399036
249,4.008012821801118,-0.03177290001386316,37.05792771685276,0.12896742173482215,69.80749428037649,0.21539494787246752,266.2086366516773,0.8048405906013048,1044.527287601205,0.37585359036327315
250,4.898941541909123,-0.03263163508416062,36.97672313266027,0.12831778506128214,67.68951674904513,0.206440483935522,274.5389854081381,0.8314873653770373,1024.7354075711357,0.2178470549854977
251,6.71598793241265,-0.034098743807086745,38.5871838955487,0.13322547116438963,68.14608949772223,0.21008934090739118,304.31629924443496,0.7984372032053578,667.4931370217771,0.22458090038392015
252,3.995030701244915,-0.03186219539574747,40.27174995015286,0.1387259996012228,69.84767996869594,0.21574859247097242,244.40602439220396,0.766222674719465,1036.7175350464017,0.3137085023603792
253,5.590485036439963,-0.027075071502150955,38.852564733355145,0.1353485178668412,68.36516579801182,0.21184481395008858,286.1165774400712,0.8284501333917625,1054.0240930161826,0.4520140706472828
254,5.742904391261188,-0.03388794722293021,37.19320776964985,0.13004966215719882,66.37757507430746,0.20395087994855512,188.50046737901272,0.5982192024634597,1053.7882241132247,0.4501506268586933
255,8.982800607379003,-0.039877892303023944,39.03031327223902,0.13677050617791212,66.53736812446535,0.20518182905753615,288.5818772352683,0.8401748904168972,1052.5903549030386,0.4404022922067349
256,6.004204970679968,-0.03973925455504824,39.23433898266827,0.13840271186134612,66.54642464483877,0.205259690274326,225.9487706421556,0.7301610532722012,1066.7857642063568,0.5539296921525586
257,3.834414588583209,-0.03317061297311228,40.37791166854271,0.1395752933483417,66.52667893165938,0.205107055375623,266.3606500464262,0.8300884177624239,601.7647075335904,0.40886704528802814
258,4.41804438497372,-0.02849711994443356,38.663782374988514,0.13383825899990817,68.7050637971592,0.21456537973915113,254.59511573921787,0.8077454283198624,1078.1219570458131,0.6448249889022568
259,4.418629497724687,-0.028488239492750842,38.61595174462031,0.1334556139569624,65.1922901156595,0.2024299876370833,243.86762973742154,0.7937678117488581,1036.016044380281,1.4888878491819204
260,3.7984516845129987,-0.02546761663311079,38.81325413615651,0.1350340330892521,68.8279302236352,0.21553405584280788,270.6618530337833,0.8405304593086418,977.9037233872102,1.5669372330515303
261,5.377692925208158,-0.028799090165191117,38.749386120028035,0.13452308896022433,62.985486779899524,0.19272816349960267,241.41713475187038,0.8139760769230054,1073.9034795788048,0.6112082513767275
262,4.064522560617927,-0.03132507342035291,38.96457030741463,0.13624456245931707,63.32409847319761,0.19544049968819935,191.18465699971642,0.7313726331425453,1029.7901787786643,1.4952729939199827
263,5.263499870323895,-0.029706869102289216,38.34819803339969,0.1313135842671975,63.27335168738656,0.19507379723513052,253.17704106877932,0.7564916825293445,1123.2158425975542,1.564137476814834
264,8.338092405872372,-0.02907326952777842,38.76799671001891,0.13467197368015124,63.95824599634401,0.20052909037866534,229.1804973901403,0.8199967614783389,937.7125876137842,1.5484054340755342
265,4.063048470580192,-0.023348125350287668,38.933939480046,0.13599951584036798,65.82058775350275,0.20741349407933737,195.12483333916006,0.7389479398999641,1052.2484455661754,1.5548992875866658
266,5.454330321316239,-0.036170373303379084,38.52401342373321,0.13272010738986575,62.17374241299493,0.19418034474715098,251.9667448261393,0.778640350280295,1177.267172911689,1.4377764724336077
267,6.847226361152304,-0.033018201426531696,38.92126470309869,0.13589469717457892,58.61110100703868,0.18168663443036331,262.5228513493377,0.7993092491959256,897.6004684932457,1.4829125454308454
268,7.2089959375677015,-0.0380771856338044,37.297911600387174,0.13088729280309738,56.9374869677883,0.1762672513960693,200.30654470785296,0.7405728615671663,839.5655510139866,1.4572776668828304
269,6.1538416615079035,-0.022561110847035895,38.38094639785713,0.13157557118285698,62.04174768151369,0.19312076881706922,256.43490428162085,0.8303547481069931,894.4716655864488,1.4977140941262872
270,6.055009195689728,-0.02337639364715919,38.91085172546644,0.13581481380373153,60.54500223787102,0.18913067093717842,245.29953742923462,0.8290970853111045,412.95404178483426,0.5664284937139458
271,10.980349103791438,-0.055795027672903355,36.93120296555473,0.12795362372443786,59.89708298408236,0.18394445760434835,267.09206456241026,0.8199589690558935,786.816422289753,1.4664321124402944
272,7.330747426385188,-0.03710071091179448,38.787476340526844,0.13482781072421476,60.12965303110576,0.18584817799945638,258.6547705319666,0.7602747015215111,648.2815133798916,1.4515267679268498
273,7.461674273457709,-0.02806211919048164,38.58694848147349,0.13322344911887776,61.95623267355785,0.19245421404768823,262.6856179837695,0.824638391896813,558.3601928022548,1.3784623099398965
274,4.287812641482884,-0.021539441762118867,40.05793513505725,0.13701548108045794,61.76244039489588,0.19089565098776504,274.68664710102826,0.8407708099802612,611.9341140677946,1.4002002955784882
275,10.034253826586733,-0.0633601425578727,37.29883001842626,0.13089464014741006,62.0564118968555,0.19324285108304706,238.53552359405754,0.7830512562392244,544.6263051618375,1.3883863720417304
276,7.272787224331456,-0.029572765420604098,37.05931907814323,0.12897855262514588,59.94106932441372,0.1842785159810366,197.77162127008606,0.6723277074825423,535.2387334371775,1.3531065286349993
277,8.00106066839457,-0.023783825193042715,38.700653063492354,0.13412884003604547,59.98799763701906,0.1846915416334908,268.16479573628106,0.8046460173089356,507.5920399200718,1.3952279033110928
278,10.850708307201142,-0.03287866309980968,38.45962271192369,0.13220498169538958,62.067048422907774,0.1933415085800089,162.0727497394592,0.5862805648283251,571.4016662057758,1.4189897393961919
279,7.922905041079764,-0.024388095796735725,40.31811567422412,0.13909014845630815,63.61388988437002,0.19771182128061807,159.8913676230288,0.5688114687256625,520.1013356743091,1.4395909134809426
280,10.943258563205324,-0.04015078876173714,40.41720198615236,0.13988961588921892,63.37780881033219,0.19582017565233528,167.38767474921147,0.5330491870194755,585.1159651617851,1.4808335697296808
281,8.238128353801192,-0.029840496118809227,38.445335102907514,0.1320805646352108,65.00985447245755,0.20095962227296174,150.5318879311607,0.5418397159561524,536.8527236196321,1.5094489048280073
282,6.352066704005398,-0.028968386325117758,40.145045761356094,0.13770440091712752,63.35196932111856,0.19566354702652897,136.20154531623274,0.4830291646691443,193.9071324185201,0.40205544067102056
283,11.571058817768415,-0.051080574816510495,38.54176275342432,0.13285875073955278,62.96945240570488,0.19258607305728453,156.3011488847646,0.5640735059384605,173.2792038757379,0.41270079052414466
284,6.6258763061766075,-0.03475441994571349,38.648304381888686,0.13370588295015956,64.9391109454718,0.20036364286811081,144.58824704601625,0.502243281488598,170.71930817632412,0.3841821799768238
285,9.669038453265438,-0.03438495112479202,38.5170030241753,0.13265683222257724,66.6316753472796,0.20597231600341068,145.3232859923818,0.5321392460355584,139.93148485020183,0.32136731032493787
286,4.8277750338118475,-0.03319331055275505,37.17895758242848,0.12993566065942788,66.9937778505869,0.20884919638028715,164.223587328943,0.5635674561836905,158.86683908276137,0.3691127859815262
287,6.01114838447294,-0.0317150741966469,38.4123656760847,0.13181199555714565,68.00730413752018,0.2089829186367367,131.50297310218605,0.4854601051471545,324.26913764294443,0.9102878332478592
288,5.918804656533956,-0.024469878630411154,40.7188891402813,0.142292306473996,72.0251047464742,0.22517163997565404,176.3554804941158,0.6127381935499037,175.29804846004507,0.44463243288166154
289,3.73515605698732,-0.025971780781848634,39.96996501338524,0.1363008160009418,67.98088032350364,0.20876936460951356,160.57744787220022,0.6061849231713498,303.78069351489444,0.7224467117248444
290,10.99639151990028,-0.06364404948905215,38.674166132330704,0.13391117472553105,68.4143292136917,0.21225082629833966,159.6777029031674,0.5990241908360795,313.81654398355414,0.7308523151815358
291,9.189979809603052,-0.04616702597172294,40.41983752027951,0.1398966561711472,69.98542113627168,0.2168318291541077,155.6557346176924,0.5828256902578844,518.4377547668903,1.5299842520690647
292,5.695140995159617,-0.026255551333309247,40.32662160978924,0.13916342845234966,71.7640930992957,0.22309602853917757,242.1143822534727,0.8117005728392971,565.1827450868016,1.5128947626048104
293,8.043599723480671,-0.03937580802232003,40.4211435065605,0.1399080535128417,69.94729519787556,0.21652110170293848,168.85754732760952,0.6484835701978339,648.4658042630764,1.5328012463156504
294,3.9235953073692116,-0.024452281434860397,40.239602044149024,0.13845379537807928,69.80305610682059,0.21538336475956335,228.2561474884627,0.8363936059445363,300.7601074278622,0.3789708440048444
295,10.439074837720316,-0.052142570796681074,38.16251183769686,0.12980673179988728,66.20705037486609,0.20255065299892863,226.96614452260746,0.8260434567608842,247.17925724889287,0.2936174500743112
296,13.987537559734823,-0.1434162008400993,38.90330534261171,0.1357496122412446,70.17805635411871,0.2183872102495298,226.36617112611046,0.8372470202740281,342.76208422764086,0.37195646100488694
297,4.811154743848346,-0.033338981210246865,40.178777764691276,0.1379749646025765,70.0224209372973,0.21713594059560729,222.43801970157412,0.8296507455156158,133.9969535761934,0.13833233965671934
298,11.374487204178553,-0.0765588584014227,38.30999448157897,0.13100445568859972,69.68511220983558,0.21446369742996624,219.42308344828197,0.7657099251164693,112.47702612340782,0.022016936904933775
299,3.8732794875409544,-0.02488327484662824,38.48361007483021,0.13238989317951327,70.13513393174085,0.21801505662619863,214.18909781494904,0.747732746653808,122.88412050393053,0.01743985875819728
300,7.578567858717412,-0.043119345187969456,38.607037874070976,0.1333776923072193,70.22141333895745,0.21873081680344109,199.45796777176218,0.7337524251288855,85.48384724284621,-0.034332058423883725
